URL,Titre,Chapeau,Description,Date de début,Date de fin,Mots clés,Nom du lieu,Adresse du lieu,Code postal,Ville,Coordonnées géographiques,Type de prix,audience,durée
https://www.paris.fr/evenements/viens-faire-ton-film-anime-34135,Viens faire ton film animé !,"Venez réaliser une histoire animée avec les tablettes à la bibliothèque.

Les enfants inventent un scénario, créent les personnages, et les animent avec un logiciel adapté.","<p>Voici un atelier qui laisse une grande place à l'imagination ! Venez créer de petites histoires à partir de 7 ans et jusqu'à 77 ans… Cet atelier comprend l’écriture, la mise en place, la réalisation et l’enregistrement d'une histoire grâce aux tablettes.</p><p>Mercredi 14 juin de 15h à 18h.</p><p>Sur inscription à partir de 7 ans.<br></p>",2023-06-14 18:00:00+02:00,2023-06-14 21:00:00+02:00,"Atelier,Enfants,Loisirs",Bibliothèque François Villon,"81, boulevard de la Villette",75010,Paris,"48.8772049866976, 2.37079700565468",gratuit,Public enfants adolescents. A partir de 7 ans.,0
https://www.paris.fr/evenements/concert-de-musique-de-chambre-a-la-bibliotheque-andree-chedid-26590,Concert de musique de chambre à la bibliothèque Andrée Chedid,"Vous aimez la musique de chambre ?
L'association Musiquam vous propose une programmation riche et variée. Frédéric chopin, Gordon Jacob, Kurt Weill et Arvo Pärt seront à l'honneur lors de ce concert.
Entrée libre, dans la limite des places disponibles","<p>L'association Musiquam a pour but de permettre à des musiciens 
amateurs d'organiser des concerts et de jouer des œuvres de musique de 
chambre, pour le seul plaisir de la pratique et de l'écoute musicale.<br>Accueillis par la Bibliothèque Andrée Chedid, les musiciens 
interpréteront des œuvres du 19ème et 20ème siècle. Frédéric chopin, Gordon Jacob, Kurt Weill et Arvo Pärt seront à l'honneur lors de ce concert.</p><p>L'Ensemble MUSIQUAM :</p><p>Cécile
 Nguyen Ngoc, violon - Stéphanie Aliotti, violoncelle - Jean-Paul 
Vilain, clarinette – Jean-Michel Gourlain, Josquin Fouillaron, piano</p><p>Entrée libre, dans la limite des places disponibles<br></p>",2023-06-17 19:00:00+02:00,2023-06-17 20:00:00+02:00,"Concert,Musique",Bibliothèque Andrée Chedid,"36, rue Emeriau",75015,Paris,"48.8500160206342, 2.28643097089903",gratuit,Public  adultes.,0
https://www.paris.fr/evenements/danser-les-contes-avec-mom-en-danse-pour-les-0-3-ans-34108,Danser les contes avec Môm'en Danse pour les 0-3 ans,"Deux ateliers de danse inclusifs, à l'occasion du mois parisien du handicap dans les bibliothèques !","<p>La matinée du samedi 3 juin la danseuse Magali Brito de la compagnie Môm'en Danse vient à la bibliothèque Jacqueline de Romilly proposer plusieurs ateliers de danse dans une démarche inclusive, lors du Mois du Handicap, pour faire danser TOUS les enfants ensemble de 0 à 6 ans autour des contes et personnages emblématiques. <br></p><p>10h - 10h30 : créneau de 30 minutes pour les 0-3 ans.<br></p><p>10h30 - 11h : créneau de 30 minutes pour les 0-3 ans.<br></p><p>Les ateliers sont gratuits et ouverts à tous, sur inscription.</p>",2023-06-03 13:30:00+02:00,2023-06-03 14:00:00+02:00,"Atelier,Danse,Enfants",Bibliothèque Jacqueline de Romilly,16 avenue de la Porte Montmartre,75018,Paris,"48.8994220173449, 2.33641997088512",gratuit,Public enfants. Jusqu'à 3 ans.,0
https://www.paris.fr/evenements/cours-de-francais-24380,Cours de français,Cours de français langue étrangère dispensé par l'association BAAM (bureau d'accueil et d'accompagnement des migrants).,"<p>Sans inscription et quelque soit votre niveau, venez assister aux cours de Français Langue Étrangère.</p><p>Les cours sont dispensés <strong>tous les mardis</strong> et<strong> tous les jeudis</strong> de 10h à 12h.<br></p><p>Et pour pratiquer le français après les cours, découvrez <a href=""https://www.paris.fr/evenements/atelier-de-conversation-24135"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">nos ateliers de conversation</a> qui ont lieu tous les jeudis de 12h15 à 13h15, sans inscription.<br></p>",2023-05-02 13:00:00+02:00,2023-06-29 15:00:00+02:00,"Atelier,Solidarité",Médiathèque Françoise Sagan,8 rue Léon Schwartzenberg,75010,Paris,"48.8755965903869, 2.35389596112724",gratuit,Public  adultes.,58
https://www.paris.fr/evenements/le-numerique-une-opportunite-pour-tou-te-s-34549,Le numérique : une opportunité pour tou.te.s,"Ateliers informatiques et numériques proposés par l'association et l'organisme de formation Konnexio.
Si vous souhaitez suivre une formation informatique tout en améliorant vos compétences professionnelles ou apprendre à effectuer des tâches qui nécessitent des compétences numériques au sein d’un environnement multiculturel, ces cours répondront à vos attentes.","<p>Konexio est une association et un organisme de formation qui forme aux compétences numériques, des plus basiques aux plus avancées, afin de faciliter l'inclusion socioprofessionnelle et lutter contre l’illectronisme.</p><p>Le programme de formation en compétences numériques a été développé suivant les standards de compétences informatiques au niveau européen et international et en réponse aux demandes du marché de l’emploi. Il s’articule autour d’un parcours de formation allant de l'utilisation basique d'un ordinateur à la navigation sur internet, au traitement de texte et à la maîtrise d'une feuille de calcul.</p><p>Les cours se déroulent dans la salle numérique au 2ème étage de la médiathèque.<br></p>",2023-03-30 13:00:00+02:00,2023-05-30 19:00:00+02:00,"Atelier,Solidarité",Médiathèque Françoise Sagan,8 rue Léon Schwartzenberg,75010,Paris,"48.8755965903869, 2.35389596112724",gratuit,Public  adultes.,61
https://www.paris.fr/evenements/festival-manifeste-2023-36540,Festival ManiFeste 2023,"Le festival ManiFeste-2023 fait entendre les multiples voix de la création musicale, place Stravinsky, à l’Ircam, au Centre Pompidou et dans les différentes salles parisiennes du 7 juin au 1er juillet !","<p>S’ouvrant au théâtre, à la danse, à la puissance de l’électronique et des vastes formes orchestrales, cette nouvelle édition du festival de l’Ircam donne libre cours à la clameur du monde.</p><p>À l’affiche, le spectacle vivant dans toutes ses formes et sa diversité, avec notamment les chorégraphes <a href=""https://manifeste.ircam.fr/agenda/orchestre-de-paris21/"" target=""_blank"">François Chaignaud</a>, <a href=""https://manifeste.ircam.fr/en/agenda/qudus-onikeku-out-of-this-world24/"" target=""_blank"">Qudus Onikeku</a> et <a href=""https://manifeste.ircam.fr/en/agenda/holding-present27/"" target=""_blank"">Ula Sickle</a>, le metteur en scène <a href=""https://manifeste.ircam.fr/en/agenda/laborintus-ii18/"" target=""_blank"">David Lescot pour Berio</a>, l'improvisation et l'intelligence artificielle avec <a href=""https://manifeste.ircam.fr/en/agenda/reaching-out-28/"" target=""_blank"">Joëlle Léandre</a>, et la mise en lumière de trois grandes figures fondatrices pour la création musicale : <a href=""https://manifeste.ircam.fr/agenda/laborintus-ii18/"" target=""_blank"">Berio</a>, <a href=""https://manifeste.ircam.fr/agenda/lux-aeterna33/"" target=""_blank"">Ligeti</a> et <a href=""https://manifeste.ircam.fr/agenda/orchestre-de-paris21/"" target=""_blank"">Varèse</a>.</p>",2023-06-07 02:00:00+02:00,2023-07-02 01:59:59+02:00,"Concert,Musique,Spectacle musical",Ircam,"1, place Igor Stravinsky",75004,Paris,"48.8591475140453, 2.35138417098265",payant,Tout public.,24
https://www.paris.fr/evenements/concert-de-l-atelier-pour-musique-de-chambre-36490,Concert de l'atelier pour musique de chambre,Sortie d'atelier de l'académie. Composition musicale de Francesco Filidei.,"<p>Sous la direction de <a href=""https://brahms.ircam.fr/fr/francesco-filidei"" target=""_blank"">Francesco Filidei</a>, l'<a href=""https://www.ensembleintercontemporain.com/fr/"" target=""_blank"">Ensemble intercontemporain</a> propose un atelier de composition sans chef d’orchestre. La liberté est offerte de choisir l’une des huit formations proposées. Cet atelier accorde une attention particulière à la construction d’une forme dans le temps et à la sollicitation de la mémoire.</p><p><strong>Solistes de l'Ensemble intercontemporain</strong><br><strong>Francesco Filidei </strong>encadrement pédagogique</p><p>Créations des compositeur·ice·s stagiaires <strong>Claudia Sofía Alvarez Cuba, Konstantinos Baras, Carolina Cerezo Dávila, Félix Roth, Żaneta Rydzewska, Peter Shin, Anibal Vidal, Rick Van Veldhuizen</strong><br><strong>Francesco Filidei</strong> <em>Love Story</em></p>",2023-07-01 22:00:00+02:00,2023-07-02 00:00:00+02:00,"Concert,Musique",Ircam,"1, place Igor Stravinsky",75004,Paris,"48.8591475140453, 2.35138417098265",payant,Public  adolescents adultes.,0
https://www.paris.fr/evenements/l-image-du-bout-des-doigts-33956,Le Mois parisien du Handicap,"Tout au long de ce mois de juin, des activités de mobilisation citoyenne, de sensibilisation, du handisport, des spectacles, des expositions et des visites guidées seront proposés dans tous les arrondissements de la capitale. L’objectif : donner la parole aux personnes concernées et réunir les acteurs du monde du handicap pour des temps de réflexion et d’ambition collectives, porteurs d’innovations et de progrès social.","<h2>Ateliers découverte de l'image tactile</h2><p><a href=""https://libd.fr/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet""><strong>L’Image au Bout des Doigts</strong></a> (LIBD) est une association à but non lucratif dont l’objectif est de permettre la création et la diffusion d’ouvrages illustrés tactilo-visuels, lisibles avec les yeux et avec les doigts, destinés aux publics aveugles et malvoyants.</p><p>L’objectif est de présenter le concept 
d’album en relief puis d’accompagner les lecteurs durant l’exploration 
des pages. Une phase d’apprentissage est nécessaire pour que les 
lecteurs puissent s’approprier les codes de la lecture tactile. Avec un 
peu de pratique et d’entraînement, les personnes déficientes visuelles 
sont capables de lire des images en relief d’une manière autonome.</p><p>La médiathèque Marguerite Duras proposera deux ateliers de découverte des ouvrages édités par LIBD :</p><p><strong>Jeudi 1er juin - 14h30 </strong>: Atelier adultes autour de l'ouvrage<a href=""https://libd.fr/nos-ouvrages/le-messager-du-louvre/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet""> <em>Le Messager du Louvre</em></a></p><p><strong>Samedi 17 juin - 10h30</strong> : Atelier jeunesse (8-12 ans) autour de l'ouvrage <a href=""https://libd.fr/nos-ouvrages/poursuite-en-ville/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Poursuite en ville</a></p><p>Sur inscription - public mixte (voyants et déficients visuels)<br></p>",2023-06-01 17:30:00+02:00,2023-06-17 15:00:00+02:00,"Atelier,BD",Médiathèque Marguerite Duras,"115, rue de Bagnolet",75020,Paris,"48.8598389825131, 2.40322700813562",gratuit,Tout public. A partir de 8 ans.,15
https://www.paris.fr/evenements/in-vivo-theatre-fantasticalite-36488,In Vivo,La metteuse en scène Anne Monfort et la compositrice Nùria Giménez Comas nous présentent le fruit de leur travail réalisé avec la compagnie day-for-night et des élèves du CNSAD.,"<p>Le fantastique du point de vue de l’acteur, du matériau textuel, de l’écriture scénique et musicale, a été travaillé dans cet atelier inédit, organisé par la metteuse en scène Anne Monfort en complicité avec la compositrice <a href=""https://brahms.ircam.fr/en/nuria-gimenez-comas"" target=""_blank"">Núria Giménez Comas</a> et avec le festival L’univers des mots de Conakry en Guinée. Comment sortir d’une vision linéaire de l’histoire avec des fantômes, des traces, des échappées où la temporalité et les géographies se recomposent ?</p><p>Le corpus expérimenté est celui des écritures francophones féminines qui déplient les lisières des oppositions binaires – visible/invisible, diurne/nocturne, vivant/mort. Les textes des autrices Gaëlle Bien-Aimé et Dodji do Rego sont mis en musique par quatre compositeurs et compositrices, et travaillés par un groupe d’acteurs du Conservatoire d’art dramatique et avec la compagnie day-for-night.</p>",2023-06-30 23:00:00+02:00,2023-07-01 01:00:00+02:00,"Musique,Spectacle musical,Théâtre",Théâtre de Gennevilliers,41 Av. des Grésillons,92230,Gennevilliers,"48.9142340137224, 2.29972198712628",gratuit,Public  adolescents adultes.,0
https://www.paris.fr/evenements/les-faucons-du-chateau-de-vincennes-36649,Les faucons du château de Vincennes,"[Sortie]
Le Faucon crécerelle est LE rapace emblématique de Paris. Une trentaine de couples nichent sur les plus grands bâtiments de la Capitale. Partons, longue-vue sur l’épaule, à la recherche de plusieurs nichées sur les murs du Château de Vincennes pour y découvrir, peut-être, les jeunes de l’année…","<p>Rendez-vous à la Maison Paris Nature, au pavillon 1 du
Parc Floral de Paris.</p><p>Cette
animation n’est pas accessible aux personnes à mobilité réduite.</p>",2023-06-14 12:30:00+02:00,2023-06-14 14:30:00+02:00,"Balade,Nature",Maison Paris Nature,"Pavillon 2 et 6 du Parc Floral de Paris, route de la Pyramide",75012,Paris,"48.8395051711396, 2.44177694913248",gratuit,Tout public.,0
https://www.paris.fr/evenements/frank-horvat-paris-le-monde-la-mode-36651,"FRANK HORVAT - Paris, le monde, la mode","Le Jeu de Paume présente la plus grande exposition consacrée au photographe Frank Horvat depuis son décès le 21 octobre 2020. À travers 170 tirages et 70 documents d’archive, Frank Horvat. Paris, le monde, la mode se concentre sur les quinze premières années d’une carrière exceptionnelle.","<p>Entre 1950 et 1965, Horvat affirme une personnalité hors norme d’auteur-reporter et de photographe de mode. L’exposition apporte une vision renouvelée sur l’œuvre de cet acteur majeur de la photographie française et européenne.</p><p>Réalisée à partir des archives laissées par le photographe dans sa maison-atelier de Boulogne-Billancourt, l’exposition comporte 170 tirages et 70 documents d’époque (publications, écrits, ouvrages, planches contacts). Elle présente, aux côtés d’images emblématiques, des ensembles de photographies moins connues ou complètement inédites. C’est toute la richesse et la singularité d’une œuvre complexe et multiforme qui est ici dévoilée, replacée dans le contexte de l’histoire de l’image photographique et de la presse illustrée d’après-guerre.</p><p>Après le succès de l’exposition Frank Horvat présentée au Château de Tours au printemps 2022, le Jeu de Paume a souhaité proposer à Paris une version enrichie de l’exposition. Sont ainsi présentés un ensemble inédit de photographies ainsi que de nombreuses revues de mode, apportant un éclairage particulier sur le contexte de création de ces images, à une époque où l’essor du prêt-à-porter et l’évolution du statut des femmes dans la société modifient profondément les canons du genre.</p><div class=""component-video""><div class=""component-video-wrapper""><iframe src=""https://www.youtube.com/embed/lxH85QrwDS0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></div></div>",2023-06-16 14:00:00+02:00,2023-09-17 22:00:00+02:00,Expo,Jeu de Paume,1 place de la Concorde,75001,Paris,"48.8659869827637, 2.3232000331968",payant,Tout public.,93
